136.75000  	1.99134  	43.00155  	20.69495  
137.00000  	1.98470  	42.95386  	20.61829  
137.25000  	1.98377  	42.89892  	20.58577  
137.50000  	1.98034  	42.83499  	20.60898  
137.75000  	1.97721  	42.77100  	21.05047  
138.00000  	1.98021  	42.69700  	21.04143  
138.25000  	1.97150  	42.65811  	20.91851  
138.50000  	1.96849  	42.57922  	21.07663  
138.75000  	1.96685  	42.50787  	20.57022  
139.00000  	1.96722  	42.43284  	20.79377  
139.25000  	1.96406  	42.38030  	20.81211  
139.50000  	1.96179  	42.32635  	20.71232  
139.75000  	1.95906  	42.26636  	21.06374  
140.00000  	1.95635  	42.20628  	20.63835  
140.25000  	1.95412  	42.16755  	20.89331  
140.50000  	1.95192  	42.11994  	20.76503  
140.75000  	1.94575  	42.06008  	20.78623  
141.00000  	1.94178  	42.00849  	21.15101  
141.25000  	1.93976  	41.96627  	21.11900  
141.50000  	1.93949  	41.88068  	21.01204  
141.75000  	1.93720  	41.85227  	20.97470  
142.00000  	1.93629  	41.79960  	21.27397  
142.25000  	1.93394  	41.74738  	21.14802  
142.50000  	1.93140  	41.68915  	20.95570  
142.75000  	1.92991  	41.66444  	20.90481  
143.00000  	1.93355  	41.64240  	21.15052  
143.25000  	1.93192  	41.61823  	21.34565  
143.50000  	1.93058  	41.58297  	21.36230  
143.75000  	1.92928  	41.53986  	21.06631  
144.00000  	1.93182  	41.49248  	21.00524  
144.25000  	1.93055  	41.44670  	21.29185  
144.50000  	1.92786  	41.39965  	21.38705  
144.75000  	1.92286  	41.35877  	21.38317  
145.00000  	1.92351  	41.30964  	21.27874  
145.25000  	1.92468  	41.27122  	21.30235  
145.50000  	1.92555  	41.23285  	21.16240  
